"Labeled Data","Final Label","Dataset Name"
"This semester I mostly had to work by myself.","NA","Student"
"This is because when developing software it is best to have one developer working on the project.
","NA","Student"
"This semester I was able to lead study abroad 101 sessions, and I loved doing so.","NA","Student"
"I was able to share my unique experience of studying abroad in a non-traditional location and hopefully encourage students to branch out in the locations where they're looking to study abroad.","STF","Student"
"I think my mentor was also very excited for me to lead these sessions for the same reason I was, and noticed my excitement for taking on this new task.","STF","Student"
"Throughout the semester, all of the interns and mentors would meet as a group.","NA","Student"
"At this time, we would catch everyone up on our individual progress, and our mentors would inform us on how we were progressing with our overall goal.","STF","Student"
"We would also discuss possible marketing ideas for how to get more students to go abroad to further reach our goal.","IDK","Student"
"Everyone would contribute ideas that they had, and we would discuss how we would make that idea work.","TF","Student"
"At the end of the meeting we would have reached a decision on how we should promote studying abroad. 
","NA","Student"
"This semester I was appointed head intern for my event","NA","Student"
"so I was able to work with a number of other interns.","NA","Student"
"This level of responsibility helped me to gain valuable leadership skills and improve upon the skills that I already had.","NA","Student"
"I was responsible for delegating tasks and this including making sure each intern was given a task that best suited their strengths and making sure things were done on time. 
","TC","Student"
"This semester my boss took on a student feature video for a student who is deaf and conveyed her story beautifully.","TF","Student"
"It was amazing to see her overcome challenges and be a role model for other students.
","TF","Student"
"This semester my bosses really let me take responsibility is teaching and helping out the newest intern with anything she had questions about.","STF","Student"
"This was a great way for me to step into a leadership role.
","NA","Student"
"This semester my supervisor asked me to do a talk on the recycling options we have for events, in the hope to move toward a more sustainable presence on campus.","NA","Student"
"During this talk I explained our options on campus, off campus, and pricing options.","NA","Student"
"Being able to contribute in this way is awesome, as sustainability is something I'm very passionate about. 
","NA","Student"
"This semester since I have not been focusing on training our new interns but rather doing research, I have had the opportunity to really watch my manager.","STC","Student"
"She assigns tasks and make suggestions based on what she knows about each of the interns but also challenges them so they have the opportunity to grow and learn something new.
","IDK","Student"
"This semester was a lot of personally led projects.","NA","Student"
"This involved a lot of self leadership, when I was at the Greenbuild conference I had to take the initiative to talk with experts about my project.","STC","Student"
"I had to make them interested in my project in order to talk to me about it.
","STF","Student"
"This semester was unique in that it was the first regular semester with the new police chief.","NA","Student"
"That brought its benefits and challenges.","NA","Student"
"A lot of what we do at student patrol is changing towards meeting broader campus safety objectives.","TC","Student"
"Chief Mullen is actively working to expand our role and change our perception on campus by adding new positions and programs.","TF","Student"
"This requires a lot of leadership on my part in order to make sure all of our positions are working together effectively and aware of what the immediate and overarching goals are. 
","STC","Student"
"This semester we are training two new SEC's","NA","Student"
"so I have been able to help train them both in our procedures and policies. 
","NA","Student"
"This semester we have primary worked as a team to get assignments done but I am my own leader in ensuring I hold up my weight on tasks. 
","STC","Student"
"This semester we launched our Its Not Too Late initiative and I spear-headed the campaign by bringing the vision to our group and getting input on how to best achieve it.","NA","Student"
"We decided on handing out flyers, extending drop-in hours, and using our networks to get other organizations involved.","NA","Student"
"Everyone was very engaged in the ideas and excited about making it happen.","TF","Student"
"My leadership definitely aided in the effectiveness of this campaign and I am proud of all the success that my coworkers achieved. 
","NA","Student"
"This semester we were required to give training sessions.","NA","Student"
"On of my peers was not very happy about this.","NA","Student"
"Another peer and myself gave him the opportunity to express his concerns to us but still encouraged him to give it his best effort. 
","TF","Student"
"This semester, CEDC implemented a new project life cycle that would create deliverables for every stage of the research, design, and implementation processes.","NA","Student"
"My fellow interns and I were tasked with doing back end evaluation of the new guidelines and determined that it detracted from the progress of many groups.","STC","Student"
"From this determination, a new group within the organization will be formed that takes some of the research burden off of many groups. 
","NA","Student"
"This semester, I had the opportunity to lead groups of students in exploring Clemson and various engineering disciplines.","NA","Student"
"Through SEE Clemson I gave prospective students and their parents tours of campus and sat on a panel for the students to ask questions about Clemson.","NA","Student"
"For both Girl Scouts Day and STEM day I was the leader of a group of students and led them around campus and to the various engineering activities that were planned for them.
","NA","Student"
"This semester, I took complete control over the career center's blog, Crafting Your Clemson Career.","STC","Student"
"I delegated content creation to undergrad career ambassadors and had to communicate the blog's vision and mission to the ambassadors so they understood their responsibility as writers. 
","STC","Student"
"This semester, my main priority was to create a training program for future medical scribes that the Sullivan Center hires.","NA","Student"
"I completed a program that had 8 modules for various educational areas that were required for obtaining an adequate understanding of the roles and responsibilities of a scribe.","NA","Student"
"Additionally, I worked on creating templates within out electronic health record system for various illnesses so that the documentation process could be more thorough and standardized throughout the clinic.","STC","Student"
"Therefore, I was a source that the center utilized for their providers to achieve their vision of having a uniform electronic healthcare system to improve efficiency and patient care. 
","STC","Student"
"This semester, the new intern Jennifer came in with much more histology experience than me.","NA","Student"
"Rhonda recognized this and made her the primary employee to do sectioning and staining of tissues, which helped with quite a few imaging projects.
","STF","Student"
"This semester, we had two new instruments brought in to our facility.","NA","Student"
"He had to lead the delivery people, those actually installing the instruments, and then those of us who had to learn how to operate it.","STC","Student"
"He also gave a presentation to colleagues from different departments on the instruments and their importance to our facility. 
","NA","Student"
"This story is the same as the one that I had for communication.","NA","Student"
"But essentially, we realized that the way that we were doing something caused a lot of problems and concerns that we hadn't realized previously.","NA","Student"
"Because of the issues that came up, I brought it up to our group during a staff meeting and asked for ideas or options or comments about the way we did it currently and how we could fix it.","STC","Student"
"After coming up with ideas, we found a solution that will make the situation go much smoother and is more fair to the students in a way that it wasn't before.
","NA","Student"
"This was also something I experienced when working on the intern project.","NA","Student"
"I often found myself asking the other interns questions and they would ask me some as well so that we could all come up with a common plan for the project.","STF","Student"
"Our meetings were a space where everyone could share their opinions without judgement.
","STF","Student"
"This was during a time when we had discussion with the art school.","NA","Student"
"Although we did not like their concepts our team leader was able to communicate our concerns to the designers without hurting their feelings. 
","NA","Student"
"This was during the 5S audit in the plant.","NA","Student"
"There was a template to be prepared for the audits.","NA","Student"
"Many people gave their opinion regarding what to include and what not.","NA","Student"
"I gave my support to one idea which I felt to be impressive and my inputs were considered.","IDK","Student"
"in the end, my inputs were used as a feedback and changes were made accordingly. 
","TF","Student"
"This whole summer has been like this I feel like.","NA","Student"
"We talked to so many sponsors who wanted to help with the show, board members who helped with the show, and volunteers who wanted to help with the show.","NA","Student"
"Therefore, I worked at pointing them in the right direction, and keeping the show kids their first thought while making decisions.","STF","Student"
"We also had to communicate the success of the show to everyone every step of the way, so it's been a lot of leadership.
","IDK","Student"
"This year for Give Day I decided to help explain to some of my friends why they should considering giving to Clemson and hopefully continue giving to Clemson for years to come no matter the amount!
","NA","Student"
"Thought my entire internship Dylan and I had to communicate efficiently because we were working side by side on the same project but weren't necessarily in the office at the exact same time.","TF","Student"
"I created google docs to combine our research and interviewing materials and any other materials we gathered throughout the process.","NA","Student"
"We also work on collaboration during phone calls with Mr. Parsons, both participating and interviewing Mr. Parsons.","NA","Student"
"Also I was given the opportunity to be the leader and present our work from the entire semester to the Board of Directors for the Spiro Institute.
","NA","Student"
"Through delegating tasks and creating new marketing strategies for Campus Banner and Design, I took on positions of leadership and accountability.","STC","Student"
"It was my job to make sure that clients were being communicated with and that our services proved to satisfy their needs.","NA","Student"
"I left a summary of the work I did for the next intern to look at for reference, hoping that my projects will grow and improve.
","NA","Student"
"Through facilitation of collaborative work on project proposals for the lunchbox gardens, nutrition and culture sheets for sweet potatoes we grew, and development of branding and signage. 
","NA","Student"
"Through my internship I show great leadership skills.","NA","Student"
"I am the oldest internship in the office in terms of experience","STC","Student"
"so I am able to help out other interns with any questions.","STF","Student"
"I also have showed leadership through trying to complete my hours with a severe injury.","NA","Student"
"I feel all the interns at the office create and accomplish a shared vision because we all have different projects we work on and communicate with each other on those projects so we can help out the office as a whole. 
","STF","Student"
"Through my internship, I got to see my mentor develop his presentation to present to his colleagues to convince them that service learning is an effective way to teach.
","STF","Student"
"Through my internship, not only do I work with Clemson Campus Recreation, but also with the non-profit organization Smart Fit Girls.","NA","Student"
"The program was started here but since the co-founders have moved to the west coast therefore my mentor and bi-weekly Skype meetings were the sources of support I had with my internship.","NA","Student"
"Because of this, I have to be very independent and jump into the leadership role and not only a UPIC intern but also the head coach and coordinator of an after school program supported by a non-profit.","NA","Student"
"Through my leadership role, I had to act as the liaison between the co-founders on the west coast who wanted to make sure I was implementing this program correctly, the school and school coaches who also used much of the resources we did such as the weight room and gym, Fike recreation center and my mentor who participated and assisted in any way she could, the coaches that I recruited who assisted me in implementing this program and with the girls who were going through this program and participating twice a week in our lessons and activities. 
","NA","Student"
"Through the UPIC program and because of my schedule, I was able to attend the Adobe workshop and receive training on design and the tools Adobe has to offer.","NA","Student"
"Unfortunately, my coworkers either did not have schedules that allowed attendance or did not have the opportunity to go.","NA","Student"
"I was able to share what I learned with them and open a sharing platform for ideas and questions regarding design and advertising as it relates to our department.","NA","Student"
"This was just a small part of projects that we may do every day. 
","NA","Student"
"Through the webinar which I participated in, relating to the Bilingual Employee Program, I was able to foster productive discussion relating to ethics, duties, and roles within the healthcare setting.","IDK","Student"
"I was able to effectively discuss the difference and responsibilities between that of a bilingual employee and that of a healthcare interpreter, which helped in significantly improving my communication and leaderships skills.
","STC","Student"
"Through this experience, I was able to serve as a leader to these students by connecting them to other organizations which I felt that would get them the best connected to Clemson.","NA","Student"
"A couple of these orgs included CUSG, A bevy, and fike. 
","NA","Student"
"Through this internship I have developed advanced leadership skills.","NA","Student"
"Consistently within the graphics office there is continuous shared visions and open communication.","NA","Student"
"Positive and negative criticism is an important part of being a designer and this internship helped with these skills.
","NA","Student"
"Through this internship I think that I have gained a lot of confidence when giving others advice about what it takes to run a business at this age.","STF","Student"
"I have given presentations to other college students through Dr. Hannons courses where I have gotten lots of feedback about how inspirational it is.
","STF","Student"
"Throughout my internship experience, I had met so many individuals on campus.","NA","Student"
"It is one of my favorite parts of the job!","NA","Student"
"I love finding ways to connect with these individuals in the future.","NA","Student"
"It might be a simple hello on campus for some","NA","Student"
"but I am excited to say that I have met with a few of these interviewees for outside volunteer trips. 
","NA","Student"
"Throughout my internship experience, I witnessed my coworker, Raine, lead excursions.","NA","Student"
"The excursion groups would develop once she created the trips and gave members the opportunity to sign up.","NA","Student"
"She then would lead these groups to museums, hiking trips, or even to a play.","NA","Student"
"Each trip she lead the group to their destination and whether the objective was to learn or simply observe, she lead them to these goals.","STC","Student"
"Julie also was a leader when she developed and led a group to Tanzania, Africa at the beginning of my internship.","NA","Student"
"On this trip she led the group towards their goals of learning about the culture, sightseeing, and exploring. 
","IDK","Student"
"Throughout my internship, I have been making sure the flow of information between all the groups involved has been steady, respectful, and informational.","IDK","Student"
"With every project I've been involved in, I have been working on either a bioadhesive that ultimately may have a wide variety of medical applications as well as helping a small start-up get and grant to allow their company to get off the ground. 
","STF","Student"
"Throughout my internship, I have worked to discuss projects to make sure that I am prepared to help film to the best of my ability.","NA","Student"
"This involves discussing the idea and feel behind our projects and what will best visually represent that.
","NA","Student"
"Throughout my internship, I strived to make connections with each in the office and get an understanding for what they were working on.","STF","Student"
"I found it necessary for each of us to be able to provide help or advice in the instances that another needed it.","IDK","Student"
"When someone was struggling with a solution, I would aim to gather opinions, and therefore a solution.
","NA","Student"
"Throughout my internship, I was responsible for engaging the rest of the Directors of CEDC.","NA","Student"
"This included coordinating efforts between the Current Operations, Internal Communications, and Marketing Directors in order to insure the success of various events.","STC","Student"
"Each of these groups works towards unique goals, but ultimately each group is working in a way that will ultimately allow CEDC to function and communicate more fluidly.","NA","Student"
"My role as Program Director required facilitating communication between these three groups to make sure that although Current Operations is responsible for logistics of trips and events; internal communications is responsible for organizing correspondence between directors and groups and between the organization as a whole; Marketing is responsible for communicating CEDC to community, that all three of these groups realize that ultimately they are working together to allow CEDC to work most efficiently. 
","TC","Student"
"Throughout my internship, I worked alongside another intern.","NA","Student"
"There were areas that she was stronger in such as using InDesign to create graphics.","NA","Student"
"But, there were areas that I was stronger in such as using Premiere Pro to create slideshows.","NA","Student"
"I would take leadership in showing her how to do the things I was stronger in and encouraging her to master the program herself.","STF","Student"
"We were then able to present any problems we ran into, as well as successes with our mentor.
","NA","Student"
"While the departments are different, they have one thing in common: representing campus recreation in a positive, uplifting light.","NA","Student"
"This broad organizational objective was necessary in creating consistent, accurate Campus Recreation branding. 
","NA","Student"
"Throughout my Value Propositioning project, I was able to lead department heads in conversations and discussions about the value that comes from each department's roles, which in the end contributed to the common goal of growth in OOBE.","TF","Student"
"These different points of view all contributed to the development of the OOBE Goal. 
","IDK","Student"
"Throughout my work with bibliotherapy, I have worked alongside MedEx in the training of MedEx students to become bibliotherapists.","NA","Student"
"We have worked together on the training, the act of bibliotherapy, and in preparation for a bibliotherapy celebration at the end of the summer.","STF","Student"
"I have been given tasks and told, you're in charge.","TC","Student"
"With that, I know that successful completion of the task is up to me, so I have to ensure that efficient communication will lead to success.","TC","Student"
"This has mainly been done through email- emailing my goals to ensure that the project is successfully completed and that all participants and stakeholders are up to date with current and significant information. 
","STC","Student"
"Throughout the internship, I would ask my other interns some political questions that were relevant to when we were talking about them.","NA","Student"
"I personally have a passion for having freedom of speech and expression, so I think asking those questions to my other interns was a way of promoting that, and promoting the sharing of ideas with one another. 
","NA","Student"
"Throughout the project, I kept communicating with my supervisor and other colleagues in the group to make sure we are on the same page and have the same understanding of the current progress and the future goals.","STC","Student"
"While the direction of research is mostly originated from me, I listened to everybody's suggestions and input very carefully.","NA","Student"
"With the group's effort, we were very efficient in the whole process.
","NA","Student"
"Throughout the semester as I designed our new brochure, I communicated with other interns to help complete the brochure and communicate with Rhonda to ensure that everything we needed was in the broc
","NA","Student"
"Throughout the semester I encouraged and kept track of the other writers articles that they wrote.
","STF","Student"
"Throughout the semester I have had the privilege of observing my supervisor, Rob Atkinson, lead our group of design interns to the goals we set at the beginning of the term.","STC","Student"
"For me and many others this was to improve our design skills, get real world design experience, and create real jobs that satisfy both the client and the designer.","NA","Student"
"Rob has done an excellent job of creating an environment where we all have the opportunity to reach these goals, and having a hand in developing those goals and skills among our group.
","STF","Student"
"Throughout the semester we got to meet with different entrepreneur alumni that Dr. Hannon brought in.","NA","Student"
"This was very interesting and was something that helped me understand what success really was in the business world through many different lenses and industries.
","NA","Student"
"Throughout the semester work was being done to the 4th floor.","NA","Student"
"Me and another teammate, one day, had to help make sure the electrical connections were properly labeled.","NA","Student"
"This required communicating and being attentive to detail.
","NA","Student"
"At the end of the meeting we would have reached a decision on how we should promote studying abroad.","NA","Student"
"Some of our previous ideas included a percent night at Grouchos and hanging and handing out flyers for our Its Not Too Late Campaign. 
","NA","Student"
"Throughout the semester, I have been able to observe my supervisor.","NA","Student"
"One major time that stands out to me regard this question is Beta Gamma Sigma.","NA","Student"
"My advisor, myself, the other intern for my advisor, and few other people involved in the College of Business organized and set up everything prior to the event.","NA","Student"
"My supervisor, Allie, did a terrific job of explaining her visions for the event and leading us to ensure that the event ran smoothly. 
","TF","Student"
"throughout the various timber cruises, we have worked on, when presented with a problem from other interns I would ask them how they would solve it with the information they have learned in class. 
","NA","Student"
"Throughout this internship at Healthy Campus, I constantly maintained positive relationships with all members of staff.","NA","Student"
"I showed respect to everyone in my office and the students that we interacted with on campus.","NA","Student"
"I appreciated that we were all from different backgrounds and I felt that my acceptance of that really helped facilitate dialogue in various meetings such as the TATT board meetings and the Student Veteran's Commission meetings. 
","STF","Student"
"Throughout this semester I have been working with the IAC to coordinate energy audits and get companies on our page with saving money, and energy. 
","NA","Student"
"Throughout this whole internship, I noticed many of the employees in SAPub or in CB+D, really value each other and mention how much each employee is important for the whole process to work. 
","STF","Student"
"Throughout working on different projects, I liked to ask people to test what I had worked on to see if it was comprehendible 
","NA","Student"
"To better understand our strengths, my supervisor gave us the same technical task and gave us as much time as we needed to do what we deemed an acceptable job.","STF","Student"
"Then, she looked at each of our work closely to determine who will perform best when time is limited and we have a real job on-press. 
","NA","Student"
"To come up with the factors that affected our material selection for body structure we had discussion among the BIW team.
","NA","Student"
"To help me further understand why we were performing a test and what the data represents, my supervisor had the grad students who were studying in that area explain to me the reasoning.","NA","Student"
"Which helped out a lot.
","NA","Student"
"Today I got one of my co-workers to agree to participate in a fundraising idea that I created. 
","IDK","Student"
"Today the main director took the decision to organize the office In two sub-offices: I noticed that he organized the two groups giving to each one person with the experience in documents and boards, one for design and renders, and a supervisor.","IDK","Student"
"I found it very clever because in this way we are trying to increase the speed of the works, reduce waste of times, better use each employee abilities and crate smaller groups with easier way to communicate and exchange knowledge.
","IDK","Student"
"Took lead and responsibility over suppliers and any non-conformance.","NA","Student"
"This lead to faster solutions in an organized manner
","NA","Student"
"Toward the end of this semester we delivered a mobile aquaponics system to Erskin College in Due West, SC.","NA","Student"
"This system was to be used by the college, and to also educate the middle school robotics team as they research ways of developing an automated aquaponics system.","STF","Student"
"With that said, after we installed the system I was fortunate to be able to visit project leaders at Erskin.","NA","Student"
"We had a great conversation about aquaponics and its place in the South Carolina Agriculture.","NA","Student"
"Everyone was open to sharing their ideas and view points and once again they were asking me questions, which I guess would place me in some sort of leadership position. 
","NA","Student"
"Towards the end of my internship, our office was getting new carpet.","NA","Student"
"The days leading up to this were very hectic; people were trying to do their work, but we also had to get everything moved out.","NA","Student"
"The key to this was that everything had to be labeled and organized so that we could move in immediately after to resume operations, as we had guests coming to stay with us that weekend.","NA","Student"
"Because the other members of my team had time sensitive work, I took it upon myself to help them organize files, belongings, and any other work","STF","Student"
"I could aid them with.","NA","Student"
"This helped free them up so that they could aid our customers and we could continue to have impeccable customer service.","NA","Student"
"I am very detailed and thorough, so I was able to help organize who's stuff went where.","NA","Student"
"After our carpet was installed, we were able to resume operations smoothly, and everyone's belongings were accounted for. 
","NA","Student"
"Towards the end of our Internship.","NA","Student"
"the team's goal was to have a shared platform for simulating our autonomous vehicle and integrate control with other subsystems.","NA","Student"
"I initially had the idea to build a communication bridge between our autonomous and vehicle ADAS simulators.","STF","Student"
"this led to a shared vision of how the autonomous capabilities would be developed.","TF","Student"
"This was finally presented to stakeholders as a viable platform for developing the vehicle.
","NA","Student"
"Trey my supervisor got three of us to do testing on peaches and he should us all how to do a part to make it efficient as possible and we were able to do it really fast. 
","NA","Student"
"Trey told me to do some peach splitting with these girls and so I guess he lead us to a goal.
","STC","Student"
"Trina and others initiated a sip and paint for our program so that the other students can have a decompressing event.
","STF","Student"
"Tullen has been an interesting supervisor to work with, as he does a lot with Creative Inquiry.","NA","Student"
"It was interesting to see the way that he manages his team of Decipher writers and handles their needs as well as mine.","TF","Student"
"(Decipher and I share an office space.)
","NA","Student"
"Two big events were held in the company and my supervisor and I developed a plan to share our goal and tried to achieve it
","STC","Student"
"Two coworkers were arguing over how to lay sod, and I told them to both share how we should do it","TF","Student"
"and then I tried to make a compromise from those two opinions to make everyone happy
","STC","Student"
"Two of the interns had different opinions on an upcoming event.","NA","Student"
"I reminded them that they both shared a common vision and to not creep away from that. 
","STF","Student"
"Two other interns and myself were working on a project that was taking a while, and I just told everyone to push through because it would be worth it.","TF","Student"
"We turned the project in and each said that we all worked equally as hard.
","NA","Student"
"Under my first supervisor, Destiny, the division of labor was highly tailored to everyone's strengths and weaknesses.","IDK","Student"
"At the beginning of Senate meetings, there are a lot of moving parts to make sure everything goes smoothly.","NA","Student"
"Attendance must be taken from behind (no view of Senator's nametags), guest must be identified and prepared for announcements at the beginning of the session, refreshments must be set-up, name cards distributed.","NA","Student"
"Destiny was brilliant at parsing these tasks to the person who excelled at each part.
","STC","Student"
"Understood basic ideas about what all engineers do and then started attending meeting with all of them and learning/analyzing what is going on.
","NA","Student"
"Upon conclusion of our annual microscopy competition, we had a discussion of what we did and did not like.","NA","Student"
"As the summer intern, I was responsible for getting all of the information together to launch the competition.","NA","Student"
"Likewise, during the fall, our entire group worked as a team to effectively carry out this competition.","NA","Student"
"I developed a document and a post event survey for our mentor so that we could go over what worked and what could be improved on for the next year. 
","NA","Student"
"Upon midterm presentations, all of the interns talk together and provide feedback/ask questions to figure out what everyone else is working on.","NA","Student"
"This is a great way to have informative discussions and really just be able to learn and push everyone else.","IDK","Student"
"After one of the interns presentations, myself and another intern were able to ask Connor about his business process so that we would be able to help in to improve. 
","IDK","Student"
"Upon the completion of trial, Shane led 3 lab assistants  including myself  towards completing the ultrasonic process of aniloxes for the upcoming trial.","TC","Student"
"His leadership coupled with our groups hard work led to completion of the task in a timely and effective manner. 
","TC","Student"
"urged the other interns to get work done in a timely manner
","STC","Student"
"Using slack to collaborate on projects and tickets
","NA","Student"
"Very early in our office, I notice our graphic design intern, who had worked for Tigers Squared previously, take initiative in helping people acsess different accounts and help them get familiar with things around the office.
","TF","Student"
"Very similar to what I described above in the first meeting I had with a Risk Area, we met with that same Risk Area, but this time, the major of the Risk Owners were present at the meeting.","NA","Student"
"We wanted to get their feedback on the dashboards because they would, ultimately, be the ones using the tool we have created.","STF","Student"
"Also, every one of them had a different perspective on the dashboards.","NA","Student"
"For example, one would really enjoy the scatter plots, while another enjoyed a simple bar graph.","NA","Student"
"It allowed us to take into consideration all of their opinions and produce the best dashboard we could for them. 
","NA","Student"
"Was able to provide useful input on the development of the research year in review document, and also was able to make good progress on potential publication 
","NA","Student"
"Was the point person on major projects and had to respectfully lead my team.
","TC","Student"
"Watching Dil work in the lab with the other grad students as shown me a lot about leadership.","NA","Student"
"She wants us all to succeed, however she does do the work for us.","TF","Student"
"She encourages us with questions to lead us in another way of approaching the topic or how to improve our range of literature for research. 
","TF","Student"
"Watching my mentor Faith lead the kids from camp to take samples from a water source and study it to find macroinvertebrates. 
","NA","Student"
"We adopted a new project management tool this semester, BaseCamp, I served as the initial tester of the tool and encouraged other interns to fully embrace it to report on projects.","TF","Student"
"This ultimately helped our boss have a better understanding of our accomplishments. 
","STC","Student"
"We all know that we each have our own strengths and weaknesses.","IDK","Student"
"We all take initiative to listen to patron's problems, especially the ones we don't know how to solve, so we can learn more. 
","IDK","Student"
"we all want to be the most efficient, especially with the animals.","NA","Student"
"We all work towards a common goal, and that making sure all animals are meeting daily needs, well and producing efficiently. 
","TF","Student"
"We all worked together to help B with the big ideas series and help Sierra with the three day startup.
","NA","Student"
"We always like to see different sides of each problem.","NA","Student"
"There were many times where I brought in my own prospective to a risk or a way something could be handled. 
","NA","Student"
"We analyzed the results from different people and did a open discussion on these results.","NA","Student"
"And we successfully figured out the right way to solve the issues in our fabrication processes.
","NA","Student"
"we are a team of software engineer's, physicists, mechanical engineers and computer scientists working together towards a common goal of developing advanced robotic radiosurgery solutions.","NA","Student"
"Each Individuals skills are well identified by the supervisor and are properly guided towards fulfilling individual responsibilities.
","IDK","Student"
"We are all assigned various projects, and I would encourage others and myself to proofread each others works. 
","TF","Student"
"We are assigned tasks in audits based on what we are good at and occasionally push us into when we could do more
","STC","Student"
"We are in the process of establishing a satellite office at the CU ICAR campus, and I've been tasked with drafting the new policies surrounding satellite office work/employee expectations and presenting the project process timeline to the Associate VP.","NA","Student"
"I also may have to draft a memo to distribute to the entire division with that information.","NA","Student"
"The stakeholders are the employees, and I have to determine how to clearly communicate the progress to them. 
","NA","Student"
"We are on the process of implementing the new warranty systems analysis software.","STF","Student"
"So, we split up the work evenly between us coordinating things, thereby Making sure there is continuous improvement in the software package.
","NA","Student"
"We consistently held meetings with all the interns in University Relations to ensure that all viewpoints were shared in an open forum.","STF","Student"
"My co-lead and I would present ideas and but also empower all the other interns to share their thoughts and give honest feedback to the group as a whole and us as leaders. 
","TF","Student"
"We did a very large project involving about a week and a half of work.","NA","Student"
"One of the things I had envisioned for the project was complete organization.","IDK","Student"
"After kind of explaining the method to the group and the benefit, everyone saw the need for us to be methodical in the way we completed the project.
","NA","Student"
"We discussed with our mentor different types of materials that might be best to use to get the job done. 
","STC","Student"
"We do a lot of work for and with the social media interns.","NA","Student"
"They present us with topics and events that they would like to advertise and then together we come up with the ideas.","STC","Student"
"When we were introduced to the idea of doing some kind of founder's day video I encouraged us all to work together to develop some kind of unique idea.","TF","Student"
"Something other than a recap video and something interactive. 
","NA","Student"
"We encourage others to take on new projects on campus and hopefully off-campus in the near future and just being all hands on deck for my team member and mentor. 
","TF","Student"
"We faced a major failure mode which was getting worse with increased time of product usage which pointed to a design issue.","NA","Student"
"We frequently meet with many professionals and leaders.","NA","Student"
"There was a critical meeting with the director of Laurens County half way through the semester.","NA","Student"
"Many points were given on our side and on his side and with one in particular we spoke on the lack of collaboration from the emergency operations manager in Laurens.","NA","Student"
"Each person in the meeting had their time to speak and each fulfilled a leadership role for the areas they were in the meeting to present. 
","TC","Student"
"We gathered our entire lab team and everyone talked about their ideas to improve the lab.
","TF","Student"
"We had a company meeting where the CEO has shared his vision with all the employees and motivated on how to reach the targets. 
","STF","Student"
"We had a conference meeting with the teachers and the people outside of the website building.","NA","Student"
"I saw that my mentor took initiative and assigned tasks to people who specialize in it.
","STF","Student"
"We had a discussion regarding the allotment of storage systems when a part is eligible to be put in both Automated storage and retrieval system and Dematic multi shuttle.","NA","Student"
"This discussion brought about different ideas from different employees and we finally agreed on taking the average daily usage of the part as a key factor in alloting storage systems.
","NA","Student"
"We had a lot of team meetings and discussion so everyone could check-in and be on the same page of the project.","NA","Student"
"Whenever we had different opinions, my supervisor would always ask someone in the team and ask about their thoughts, for example, Alex, you are probably the one with the most knowledge in codes, do you think it's viable that we can have two loading docks here?","IDK","Student"
" And then Alex can weigh in his ideas.","NA","Student"
"Also, my supervisor always remembers other's achievement and enthusiasm.","TF","Student"
"Once, I helped another team for just one day to make a concept model.","NA","Student"
"Next time in the team meeting, my supervisor thanked me in front of everyone for helping the other team.","NA","Student"
"I really appreciate his thoughtful consideration.
","NA","Student"
"We had a meeting to discuss fixing up the UPIC page and we all had different ideas on what to do
","NA","Student"
"We had a situation where we had to implement a material movement schedule for the AGV and the forklifts that supplied parts to the respective workstations.","TC","Student"
"All the people from the logistics and the warehouse came up with ideas that were beneficial in discussions and meeting.","NA","Student"
"I came up with an innovative plan where I not only reduced the headcount of the forklifts moving around but also provided them with the exact quantity of the parts to be supplied at the workstations every hour thus streamlining the production schedule in an even better way.
","STC","Student"
"We had a wonderful group of leaders on my internship.","NA","Student"
"They knew exactly how to talk to us to help us improve.
","NA","Student"
"We had an overall intern project for streamlined communication to early admitted students and I used my research to allow other interns to brainstorm ideas and the most effective ways to market to early admitted students.","IDK","Student"
"This included how to engage them into our social media, how to enhance our website, different platforms of communication, and what kind of content they wanted to see.
","NA","Student"
"We had luncheons that I prepared and shared ideas during 
","NA","Student"
"We had monthly ambassador meetings where a group of us within Campus Recreation would meet and share ideas with one another on how we could better the department and what steps needed to be taken to do so. 
","STC","Student"
"We had one concept for a video that not everyone was on board to do.","NA","Student"
"I tried to bring in a new perspective to the conversation by talking about the idea logistically.","STF","Student"
"That began a new discussion where people could share their points of view and decide whether or not to go through with the video. 
","NA","Student"
"We had several meetings this summer were we able to discuss our visions for this year. 
","IDK","Student"
"We had several meetings to discuss what is the next step for the ReadingRecovery website.","IDK","Student"
"Everyone shared their ideas on how certain modules or payments should work.","NA","Student"
"In return, everyone listened and expressed concerns if the other person's ideas did not seem complete.
","NA","Student"
"We had social media meetings every Monday morning at 10 am throughout the semester.","NA","Student"
"In these meetings, we would all express what kinds of content we should create and post throughout the week.","NA","Student"
"I regularly offered to write content and take on responsibility for the group.","TF","Student"
"This allowed me to assume a leadership role in the group. 
","NA","Student"
"We had some very obvious problems in the way we our process was being performed.","NA","Student"
"We had a discussion ( Me, Other full-time employees) about the potential ways we could speed up the way we were handling things and the solution did work out.","STC","Student"
"( The information is kinda vague because I don't know if I am allowed to name anything.)
","NA","Student"
"We had team meetings every week where we had to provide updates and future plans for each and every subsystem.","NA","Student"
"So, during those meetings, I would often ask other subsystem members to provide feedback on our work.","IDK","Student"
"It was a great exercise as it helped us to understand things from multiple perspectives.","NA","Student"
"Apart from that, even during subsystem meetings, I would often encourage my teammates to come up with new ideas and appreciate them for their contribution.
","TF","Student"
"We had weekly meetings where different team members would present new findings and discussed problems.
","NA","Student"
