"Labeled Data","Final Label","Dataset Name"
"These meetings are conducted by my UPIC Mentor, Sam Hoover.
","NA","Student"
"These people chosen were on board for the information I was conveying so a group of likeminded individuals was created.
","STF","Student"
"These processes allowed me to step back and make sure everyone who had an opinion, had that opinion heard. 
","STF","Student"
"These questions never have one correct answer, and when everyone adds their own opinion on the matter, we all can reach a common goal in writing the rule or procedure for the certain safety topic.
","STF","Student"
"They agreed, and gave us feedback on what posters they would like to see, leaving us to decide which ones we would display to the incoming students.","STF","Student"
"They do this day in and day out and they never get burned out or lose patience.
","IDK","Student"
"They facilitated outside meetings and tasks.","NA","Student"
"They knew exactly how to talk to us to help us improve.
","NA","Student"
"They learned study skills, time management, and the importance of communication with faculty, UPICs and peers.
","NA","Mentor"
"They made sure to keep everyone on track and engaged.
","TC","Student"
"They needed to know I was grateful for their help and that they were doing a great job, and that their ideas were greatly appreciated and helped us move past any hiccups.
","TF","Student"
"They often had to identify and make use of many different peoples backgrounds and skill sets.","IDK","Student"
"They said they hoped to bring other important people to visit here and we hope that someday they will. 
","NA","Student"
"They saw this opportunity as a promotional opportunity, and I wanted to help them get the promotion they wanted.
","TF","Student"
"They talked about where they got and how they got there and what it takes to do what they do and to become a leader.
","NA","Student"
"They then carefully chose tasked I was most likely able to complete in the allotted time each day. 
","STC","Student"
"They used to very carefully listen to the problems faced by all the engineers and tried to support them or atleast give a direction for them to achieve the goal.","STF","Student"
"They usually meet their goals and if they don't, I work with them on how to achieve them next time. 
","TC","Student"
"They were able to assign the right work to the right people and it helped us to move fast and finish the work early.","TC","Student"
"They were able to offer different viewpoints on which features they thought would and wouldn't work.","STF","Student"
"They were talking about getting photos from move-in, and as an RA, I had all the information about move-in and they asked me questions about dates and times, and I was able to tell them a plausible way to help them get the images they needed. 
","IDK","Student"
"They weren't really able to pull it together  unfortunately  but she set off on the right path.","NA","Mentor"
"Things like hiring practices, certain purchases, and creating tools for the next generation of interns to use.
","NA","Student"
"This allowed for us to come together and have a chance to share and listen to each others ideas and visions an use it to help better our work in our department.
","NA","Student"
"This allowed for us to have discussions about the organizational goals in 3,5, and 10 years from now as well as discuss big-picture opportunities.","IDK","Student"
"This allowed me to assume a leadership role in the group. 
","NA","Student"
"This allowed me to hear many different opinions in order to reach the goal of finding the best visual representation of information.
","NA","Student"
"This allowed the group to come to a consensus and accomplish the task in the easiest, quickest way possible.
","IDK","Student"
"This can be overwhelming when there are only 2 or 3 people working at a time, but consistently we all gather together and discuss who is best at what and work to people's strengths, while trying to teach the others these tasks so they can accomplish them later on.","STC","Student"
"This could make him more independent than he needs to be.
","NA","Mentor"
"This definitely created a sense of collaboration and allowed employees to work with people they may not normally interact with.","STF","Student"
"This enabled her to become a part of the research safety team at Clemson and to perform a vital function.
","NA","Student"
"This got our followers to interact with our posts, and share their ideas. 
","NA","Student"
"This had always inspired me to get people who are new on the job - site, to communicate with others. 
","NA","Student"
"This has allowed me use leadership skills to foster collaboration and achieve the results we need to accomplish our task. 
","STF","Student"
"This has trained me to balance the needs of multiple different groups and people and maximize the efficiency of the space so that everyone benefits.
","STF","Student"
"This helped everyone give their opinion on how they wanted to go about it, and we were able to get it done more efficiently.
","IDK","Student"
"This helped free them up so that they could aid our customers and we could continue to have impeccable customer service.","NA","Student"
"This helped me to understand the problem they face regularly and think about how to overcome them.","IDK","Student"
"This helped remind just how important CEDC's mission is to improve the quality of life of people in the Central Platuea. 
","STF","Student"
"This helped us learn what part of invoicing we were best at and capitalize on that. 
","IDK","Student"
"This helps achieve the common goal between us for their success.","IDK","Student"
"This helps us creating systems that enable everyone to keep track of our goals and progress.","STC","Student"
"This includes groupthinking with other people and reaching a common goal based on shared ideas.
","TF","Student"
"This intern position does not have much opportunity for the student to exercise her leadership.
","NA","Mentor"
"This internship has a lot of freedom built into it, and I ask each intern to identify a need and solve it during the last month they are here.","NA","Mentor"
"This internship she undertook did not really give her the opportunity to demonstrate her leadership capabilities.","NA","Mentor"
"This involved a lot of self leadership, when I was at the Greenbuild conference I had to take the initiative to talk with experts about my project.","IDK","Student"
"This involved communicating goals and progress to all stakeholders.
","TC","Student"
"This involved identifying a problem that the department needed help with and creating a presentation about it.","NA","Student"
"This involves discussing the idea and feel behind our projects and what will best visually represent that.
","NA","Student"
"This involves engaging with the guest to form a great first impression, discovering what makes each guest unique, recommending products that fit the guests need, and closing the interaction.","NA","Student"
"This involves many voices: myself, other employees, clients, and I, as the building tech am the one who leads the conversation toward what we can do and how we can bring ideas to reality.","STF","Student"
"This is a board of Clemson Alumni, professors, and other influential venture capitalists and angel investors with a vested interest in Clemson entrepreneurship.","NA","Student"
"This is a great way to have informative discussions and really just be able to learn and push everyone else.","IDK","Student"
"This is also a skill that she has not had a lot of opportunity to grow this year, but in the next year will have much more opportunity to work on.
","NA","Mentor"
"This is an area that I would love for there to be more areas for her to grow through this internship and an area that we can improve on for next year.
","NA","Mentor"
"This is because when developing software it is best to have one developer working on the project.
","NA","Student"
"This is displayed weekly as my Mentor leads meetings for the PEER Mentors.","NA","Student"
"This is hard because she doesn't really have a weak area.","NA","Mentor"
"This is his greatest area for improvement because he lacks the hands on experience necessary to be a tactful and effective leader, however he does have a natural ability to lead others and will become an excellent leader one day.
","NA","Mentor"
"This is just because she wasn't really a project lead this semester","NA","Mentor"
"This is mainly due to experience level and opportunities to grow leadership.","NA","Mentor"
"This is not so much of an 'area for improvement', but I hope she is able to gain experience in this area nonetheless.
","NA","Mentor"
"This is not to say that Bradley has a weakness in this area, but to emphasize his great potential.
","NA","Mentor"
"This is not to say that Dheeraj is lacking leadership qualitities but in his role it is difficult to assess his ability in this area.
","NA","Mentor"
"This is one of my leadership characteristic in my work.
","NA","Student"
"THIS IS SOMETHING","NA","Mentor"
"This is something we will be working on next semester.
","NA","Mentor"
"This is the only area that I can think of that would need improvement, which will come with experience.
","NA","Mentor"
"This is the only reason why I would list it as an area for improvement.","NA","Mentor"
"This is the way in which I showed leadership.
","NA","Student"
"This is what we would expect.","NA","Mentor"
"This is when I spoke up and showed them how to do it.","STF","Student"
"This lead to a discussion of other content that also needed to be improved.
","NA","Student"
"This lead to faster solutions in an organized manner
","NA","Student"
"This leadership helped the data collection be split as evenly as possible between the interns and herself, and also allowed the data to be collected in a reasonable time manner.
","IDK","Student"
"This leadership, of guided helping, and inspiring confidence while teaching, was a great display that I was able to take from, and will hopefully employ some of those same tactics in the future. 
","TF","Student"
"this led to a shared vision of how the autonomous capabilities would be developed.","TF","Student"
"This level of responsibility helped me to gain valuable leadership skills and improve upon the skills that I already had.","NA","Student"
"This made me realize that each person has their own strengths and while it's easy to be envious of others, it's wiser to build them up and recognize that they are more adept to certain skills.","IDK","Student"
"This made me the only person who had the point of view of a student, and I lead the charge on coming up with the best website design and content for the student.
","NA","Student"
"This mainly meant creating a study abroad program that would appeal to students within the department based on location, classes offered, and the living accommodations.","NA","Student"
"This manual would have everything from the confidentiality pledge to instructions how to communicate with donors and everything in between.","NA","Student"
"This may be a note for us and our internship to provide more opportunities for leadership to the students.
","NA","Mentor"
"This meant that for each lesson of the grant I wrote all the information for the lesson. 
","NA","Student"
"This meeting helped in getting a lot of opinions and it helped me to gain a lot of potential issues which can happen by any changes implemented.","NA","Student"
"This method is different from what he grew up doing at his father's beef farm.","NA","Student"
"This most likely is due to the fact that he is only here for a short time and had a limited role.","NA","Mentor"
"This newsletter includes all updates on SFG at schools all over America.","NA","Student"
"This not only included the Marketing department but also the majority of the company would be experiencing major changes.","NA","Student"
"This one is difficult - only improvement might be to communicate better with questions.","NA","Mentor"
"This position just doesn't lend itself to really leading others.","NA","Mentor"
"This presented her with some challenges as she led a group of undergraduates from diverse fields in analyzing qualitative data.
","NA","Mentor"
"This project expanded my knowledge of graphic design, a skill that I had not yet developed greatly outside of the classroom. 
","NA","Student"
"This project is nearly complete, although the implementation of it may be postponed.
","NA","Student"
"This project required coordinating the requirements of the testing engineers, the engineers who's parts were to be tested, and the fabricators who would be building the shelf.","NA","Student"
"This promote collaboration and technology skills.
","NA","Student"
"This promotes unity and infiltrates a group dynamic as people share common goals and struggles.","TF","Student"
"This reduces agility and makes teammates wonder why things are taking so long (when in fact they've been done).","NA","Mentor"
"This required analyzing students' skills and knowledge, and how it could apply to each group in order to determine where they would fit best.","STF","Student"
"This requires a lot of leadership on my part in order to make sure all of our positions are working together effectively and aware of what the immediate and overarching goals are. 
","STC","Student"
"This semester I have noticed the Finance department in Campus Life working with all the Student Event Coordinators to help us with invoicing and help understand the process more.","TF","Student"
"This semester I have really had to step up to be a leader as I am the oldest person here","TC","Student"
"This semester the Makerspace provided support to over 300 students from all majors.","NA","Mentor"
"This semester we have primary worked as a team to get assignments done but I am my own leader in ensuring I hold up my weight on tasks. 
","STC","Student"
"This semester we were required to give training sessions.","NA","Student"
"This semester, I partnered with some of the committee members during the interview process for new ambassadors.","NA","Student"
"This should be improved once he becomes senior and gets more experience in leading the team on the research projects.
","NA","Mentor"
"This showed dedication and helped us achieve our first successful event.
","IDK","Student"
"This skill was listening before speaking.","NA","Student"
"This skill will come with experience as he develops more expertise with projects.
","NA","Mentor"
"This skills defiantly came in handy when I had to train the new summer workers on how things are done on the farm, how to complete a certain task and how to work the equipment on the farm. 
","IDK","Student"
"This specific producer has used research and scientific evidence to develop his intensive grazing management practices in an effort to cut down on internal parasite populations.","NA","Student"
"This student has been highly proactive in coordinating work with his mentor and other collaborators for carrying out excellent research work.
","NA","Mentor"
"This student may have great leadership but his position didn't give him a stage to show it.
","NA","Mentor"
"This takes a certain amount of experience and time to develop to a high degree, as working with various personalities can be challenging.","NA","Mentor"
"This task force involved people from all aspects of the program, including design interns, production inters, marketing interns, and business administrative interns. 
","NA","Student"
"This usually led them to agreeing on a specific procedure.
","IDK","Student"
"This was a good strategy to make sure everyone was on the same page and give them a little motivation to help me complete my job.","STF","Student"
"This was a very good example of leadership set up by him.
","NA","Student"
"This was challenging at times because our work included several different projects at multiple locations.
","NA","Student"
"This was hard to do as not all the team members were on board with what my company was doing, and they did not necessarily want to do an extra task.","STC","Student"
"This was just a small part of projects that we may do every day. 
","NA","Student"
"This was then mentioned to the client who loved the idea and I created what I had in mind.","NA","Student"
"This went towards our shared goal of rebranding the Watt. 
","TF","Student"
"This will be derived from experience as Lili continues to grow.
","NA","Mentor"
"This will come in time.
","NA","Mentor"
"This will come with time and experience.
","NA","Mentor"
"This will help her gain more experience in this competency.
","NA","Mentor"
"This will simply come with experience as she grows in her career.
","NA","Mentor"
"This works as a brainstorm in which all ideas are encouraged and discussed. 
","STF","Student"
"This would allow us to share ideas and solutions to common problems. 
","IDK","Student"
"Though she did not have many opportunities to demonstrate her leadership skills, she will in future rotations.
","NA","Mentor"
"Though she leads well, assertiveness can sometimes lack.","NA","Mentor"
"Through being a staff member, each of us learned to help one another out in the role of a staff member, as we Also encouraged one another to do well in their roll as a mentor/staff member and student. 
","TF","Student"
"Through controlling the meeting both through the agenda and the length of topical discussions, in one meeting, the group was able to come to decisive choices on the intake forms. 
","STC","Student"
"Through patiently demonstrating the proper techniques, we were able to finish a beautiful and professional video.
","NA","Student"
"Through the discussion of our varying ideas, we came up with a plan to meet our common goals as a department.
","STF","Student"
"Through this position I will have to lead 4 girls.","NA","Student"
"Through this project, I was able to encourage the committee members to complete their respective tasks and bring the group together to work towards the common goals of preparing for the implementation of the common rule. 
","IDK","Student"
"Through this tour I was able to open up discussion about the many things we hear about the pork industry and provide information/facts about pork products and swine. 
","NA","Student"
"Through this way, we make meaningful progress and make sure we all on the right track.
","STC","Student"
"Through this, they have assigned me to work with the Agribusiness Extension Agents since I am an Agribusiness major in order to develop my skills and interests of my major into the statewide services. 
","STC","Student"
"Through watching them do this, I got to see how different people from different departments had a leadership role during different times.","NA","Student"
"Throughout the project, I had to constantly keep in contact and update UPIC administrators on the progress of the project and make sure that what we were doing was in line with their vision.
","STF","Student"
"Throughout the semester I encouraged and kept track of the other writers articles that they wrote.
","STF","Student"
"Thus, I hope she will have the opportunity to demonstrate them in a future endeavor.","NA","Mentor"
"Tiffany is truly autonomous and takes initiative in her work to make it the best!
","NA","Mentor"
"Tigers Unite's goal is to form a community with other student-athletes in hopes to create Tolerance, Inclusion, Growth, Equity, Respect, and Service within the Athletic Department.","NA","Student"
"To advertise the tool, I explained the benefit that the tool would reduce the amount of analysis my team members would have to do offline.","NA","Student"
"To better facilitate the ideas of everyone in the group I offered to write down the key points from each meeting and send follow-up emails.
","STF","Student"
"To better facilitate the ideas of everyone in the group I offered to write down the key points from each opinion.","IDK","Student"
"To develop these work plans i encouraged the labor and foreman to give there ideas and inputs to develop a work plan. 
","NA","Student"
"To do this, I set up daily training sessions where employees could come and learn about the system and give their feedback.","STF","Student"
"To do this, I shared with them my vision for what the site could one day be, and successfully brought them on board as a result.
","TF","Student"
"To do this, we had to consider both what the work that needed to be done was and what our individual strengths and weaknesses were.to figure out who was best suited to do what.
","IDK","Student"
"TO EXCEL IN OUR ORGANISATION.","NA","Mentor"
"To finish projects as efficiently as possible, projects are divided among the team based on their strengths.","STC","Student"
"TO LATER ON
","NA","Mentor"
"To make sure everything was done every day, I had to step up and set a good example by rounding everyone up and getting them to do what was needed rather than slack off.","TC","Student"
"To me, I found this interesting because while both groups were learning something new, they were both big on positive construction to keep everyone safe, while still having fun.
","NA","Student"
"TO TAKE THE LEAD AND DO EVERYTHING ON MY OWN.","TC","Student"
"To this end, I took the time to both contact groups that could use the technology in the building and inform other students about features of the building.
","NA","Student"
"Tony also strives for excellence personally.","NA","Mentor"
"Took time to learn the nuances of my work.","NA","Student"
"Towards the end of our Internship.","NA","Student"
"Tre is a PEER mentor in his sophmore year of college and doing an amazing job of leading his mentees.
","NA","Mentor"
"Trey told me to do some peach splitting with these girls and so I guess he lead us to a goal.
","STC","Student"
"Trina has a strength in her analytical skills.","NA","Mentor"
"trip and after each activity I would ask the students what was challenging about the task, how did they feel while trying to achieve the goal, what do they think they could do better next time, and then I would have them try the task again after discussing these questions. 
","STF","Student"
"Tyler was ble to get his metors involved in campus activities and other oganizations through his leadership abilities
","NA","Mentor"
"Ultimately, it led to optimum and effective problem solving 
","NA","Student"
"Understanding needs is pivotal to device strategies to achieve a common goal. 
","IDK","Student"
"Unfortunately, her approach did not seem like it was going to work for me because of my background and I the way I learn new things.","NA","Student"
"Unfortunately, my coworkers either did not have schedules that allowed attendance or did not have the opportunity to go.","NA","Student"
"UPIC intern we've ever had the pleasure of working with.","NA","Mentor"
"Using the whole team as his resource would help Shahab grow more
","IDK","Mentor"
"Usually, she is implementing the vision that the director of the Faculty Senate and I determine, but hopefully as she gets more comfortable with our office operations and her fellow intern peers in the spring I can scaffold some experiences to allow her to grow in this area.
","TF","Mentor"
"Very consistent in getting tasks done punctually, high quality of work done, and strong desire to to do a good job
","NA","Mentor"
"Very good at getting the groups started on projects without being asked.
","NA","Mentor"
"Very self motivated and took on projects with little or no supervision.","IDK","Mentor"
"Very strong leader of the body-in-white team; excellent technical depth; leads by example and is recognized as an authority by the entire team
","TF","Mentor"
"Victoria had lead the school book project for three semesters.","NA","Mentor"
"Victoria had to make decisions - many times on the fly.","NA","Mentor"
"Victoria has leadership skills but could continue to strengthen her ability to utilize the strengths of all of those in the group surrounding her as she moves forward in her degree and towards graduation.
","IDK","Mentor"
"Wajdi has not had an opportunity to execute leadership very much yet.","NA","Mentor"
"Wasn't given many opportunities to show this so we hope to do that in the spring!
","NA","Mentor"
"watching the representatives of the staff was an interesting dynamic. 
","NA","Student"
"We (the mentors) were really the leaders in our areas of expertise, the intern was more focused on learning and presenting to others.","NA","Mentor"
"We all felt comfortable working together and the paper was a success.
","NA","Student"
"We all get together and talk about our different ideas for the contests.
","NA","Student"
"We all had to lead discussions related to which events the University would cover that week and how we would cover them. 
","NA","Student"
"We all take initiative to listen to patron's problems, especially the ones we don't know how to solve, so we can learn more. 
","IDK","Student"
"We all talked about what we wanted the program to look like and then planned out steps to make it happen.","STF","Student"
"We all understand how important every detail is and know that if our work is thorough, then our donors will want to keep coming back to the football games. 
","STC","Student"
"We all worked together to help B with the big ideas series and help Sierra with the three day startup.
","NA","Student"
"We also had to communicate the success of the show to everyone every step of the way, so it's been a lot of leadership.
","IDK","Student"
"We also take that time to reflect on what could have been done better or what we would do differently given the opportunity. 
","NA","Student"
"We also were able to promote safe sex, and overall well being. 
","STF","Student"
"We analyzed the results from different people and did a open discussion on these results.","NA","Student"
"We announce if its anyones birthday, ask if anyone has something fun planned for the weekend, and have a joke of the day.","STF","Student"
"We are adding more people and changing some of our processes.","NA","Student"
"We are an incredibly collaborative group, often asking for design advice from other employees and even asking them to take over a job we aren't sure about.","NA","Student"
"We are assigned tasks in audits based on what we are good at and occasionally push us into when we could do more
","STC","Student"
"We are going to release a version of our firewall product.","NA","Student"
"We are now working on making alumni lists accessible to all students. 
","NA","Student"
"We began developing a shared vision of the brand and aimed to achieve the common goal of promoting the space in an effective, consistent way.
","TF","Student"
"We benefited from their strengths.
","IDK","Student"
"We both want the best for PEER; therefore, I had to communicate my intentions and plan of execution. 
","NA","Student"
"We can expect the student to develop more leadership skills as he advances in his study and career.
","NA","Mentor"
"We communicated for trip preparation by creating a google docs with an emergency action plan, time control plan and literary for the day.","NA","Student"
"We consistently held meetings with all the interns in University Relations to ensure that all viewpoints were shared in an open forum.","STF","Student"
"We could have just all done something on our own but instead we all helped each other with the planning, preparing, and running of each others activity for the fair.","NA","Student"
"We decided on handing out flyers, extending drop-in hours, and using our networks to get other organizations involved.","NA","Student"
"We did this a few different times throughout the summer and working towards the same goal of figuring out a plan helped us to work better together in the field and in the lab, and especially during the outreach events. 
","NA","Student"
"We discussed the needs of the project, along with the other intern and one other engineer, and came to a decision of what properties were most important.","STF","Student"
"We do a lot of work for and with the social media interns.","NA","Student"
"We encouraged creativity and to share their different visions and ideas, in order to achieve the goal of a good social media feed. 
","TF","Student"
"We ended up hosting a speaker and it was a great cross campus collaboration.
","NA","Mentor"
"We ended up taking what they had recommended and further exploring ideas with Campus Banner and Design.
","NA","Student"
"We feel that all of our opinions and therefore all of our work is a valued part of the team.","IDK","Student"
"We found the best way to organize the plots using measurements and input from all three of us.
","IDK","Student"
"We had a company meeting where the CEO has shared his vision with all the employees and motivated on how to reach the targets. 
","STF","Student"
"We had a discussion regarding the allotment of storage systems when a part is eligible to be put in both Automated storage and retrieval system and Dematic multi shuttle.","NA","Student"
"We had a new intern take over the treasurer position and at first he was quite overwhelmed with all the responsibilities and decisions that needed to be made.","NA","Student"
"We had one goal, to have a successful event, and we had to align the objectives to reach it. 
","NA","Student"
"We had sessions where we allowed students with ideas to come in and share it with the interns.","NA","Student"
"We had several discussions in our team wherein each member came up with ideas.","NA","Student"
"We had some meetings where we gave everyone an open platform to give suggestions and then discuss the packaging of the overall space and mechanisms of seating mechanisms as well. 
","STF","Student"
"We had to be quick on our feet with innovative ideas given a limited budget.","NA","Student"
"We had weekly meetings where different team members would present new findings and discussed problems.
","NA","Student"
"We have been trying to use this information to provide better services to the students.","NA","Student"
"We have had to work together to accomplish particularly important projects, especially those involving donors. 
","NA","Student"
"We have meetings where we learn new skills together as interns with our mentors.","IDK","Student"
"We hoped this would increase the chances of a product catching a customer's eye.
","NA","Student"
"We kept notes and then I compiled and finalized the information after the meeting.","NA","Student"
"We know who has the ability to do and handle certain tasks and work around that. 
","STC","Student"
"we landed on letting the Buildings Lieutenant video her route and post it to our collective google drive so that we could have standards set. 
","NA","Student"
"We meet regularly as a team and I check in with interns at almost every shift, but I also want the students to develop their own ideas and work with one another to bring those ideas to life.","TF","Mentor"
"We now do this with all of our screenings to get the most effective feedback. 
","NA","Student"
"We often have new interns and they look to Saavon for mentorship and guidance.","TF","Mentor"
"We organized a bee tote that the teachers took with them after the class.","NA","Student"
"We plan on training him to be one of our mentors, working more with our incoming underrepresented STEM freshmen.
","NA","Mentor"
"We plan to begin giving her this opportunity beginning in the spring.
","NA","Mentor"
"We planned to discuss the different ways that we perform narrative analysis at one of these meetings.","NA","Student"
"We ran a competition to get more likes to our Facebook page.","NA","Student"
"We ran a couple camps for 4H youth around the county and was tasked with not only teaching but inspiring kids to learn more about being proactive members of society through caring for their environment and being aware of the resources they use.","TF","Student"
"We sat down with the operation leads in Hall 50 to optimize our meetings as they never spend more than 30 minutes in escalation meetings.","NA","Student"
"We shared our opinions and improved our ideas by sharing our own ideas every time we would meet!
","TF","Student"
"We spent time explaining our vision so that we could get it properly installed.","IDK","Student"
"We talked about the best way to divide work to be the most effective.","IDK","Student"
"We talked about the ways that they could be successful and I helped empowered them to reach those goals with positive interaction. 
","TF","Student"
"We then decided to work together to apply for the grant, to hopefully increase nursing access to developing technologies such as 3D Printers.","NA","Student"
"We then presented our work to the project lead through a PowerPoint, and he was impressed with our teamwork and accomplishments.
","STC","Student"
"We turned the project in and each said that we all worked equally as hard.
","STF","Student"
"We use IMleagues.com for class registration.","NA","Student"
"We used this as an opportunity to brainstorm and create more logo options. 
","NA","Student"
"We welcomed criticism and even pointed out aspects we thought some people may not like and asked for suggestions.","NA","Student"
"We were able to encourage one another on goals that we all were reaching for.","TF","Student"
"We were all able to learn from each other and take each input to form the best process.
","STF","Student"
"We were each able to help each other, connect together verbally and through a plan so that we knew what was expected over the course of the summer.
","IDK","Student"
"We were given the chance to put our two cents into discussions rather than just being told what to do.","TF","Student"
"We were not able to put him in any leadership roles this semester","NA","Mentor"
"We were placed together because her program and my program (CISabroad) have very similar trips to Australia and New Zealand that allowed us to inform students on both our programs.","NA","Student"
"We were stuck with a problem with the administration and absurd operating procedures at the plant of our client.","TC","Student"
"We were successful in completing these events in a professional, efficient way.","STC","Student"
"We were trying to determine the best location for this ice maker in one of the labs so that we could easily access the water and electrical lines.","NA","Student"
"We worked on a big student profiler project where I was able to edit and organize profiles of students who have received scholarships from Clemson donors.","NA","Student"
"we worked to develop an idea that everyone liked and everyone had a role in making it come to life. 
","TF","Student"
"We would all discuss different things that we did to fight stress or stay motivated, and we all learned from each other.
","STF","Student"
"We would also develop more tasks depending on what their recent events were. 
","NA","Student"
"We would also discuss possible marketing ideas for how to get more students to go abroad to further reach our goal.","STF","Student"
"We would collaborate a lot of different projects.","NA","Student"
"We would each share our idea and then brainstorm off of them.","NA","Student"
"We would like to groom him to become more involved with mentoring our underrepresented freshmen students.
","STF","Mentor"
"We would often have different entrepreneurs from the area come to the office.","NA","Student"
"What she does within the realm of communication could be expanded upon to further recognize and capitalize upon the strengths of those she is working with.
","STF","Mentor"
"What she should focus on when she observes an opportunity is to speak up sooner.","NA","Mentor"
"Whatever projects or ideas that came up they were very open and willing to listen to my ideas.","NA","Student"
"When addressing issues there are times Thomas needs to take more of a leadership role.
","NA","Mentor"
"When creating the Social Justice: LLC I ensured that the program would model current successful programs at peer institutions as well as purpose ensured a positive outcome for students participating.
","NA","Student"
"when discussing my new line cutter development with one of the interns when we were problem solving how in incorporate different parts for the product
","NA","Student"
"When doing this, I have had to meet with several different people from different departments and work with CCIT to determine which features we want in the app and how to create and run the app. 
","NA","Student"
"When given the opportunity, I am certain that he will develop these skills and prove to be a very competent leader.
","NA","Mentor"
"When he develops leadership skills, he can be better at working with others, encouraging and supporting other team members by recognizing individual skills and competency.
","TF","Mentor"
"When he left and we hired the new guy, the new guy relied on me to lead route.
","IDK","Student"
"When he works on projects for his team, he often asks those around him for ideas even if he already has an idea of a way something should be done.","STF","Student"
"When I had to train people on protocol
","STC","Student"
"When I spoke to other students about my wall designs and how they would work and be put into practice.
","NA","Student"
"When I started up as CPT, a bunch of SPOs were, basically, awful- sleeping in cars, not scanning all buildings, not meeting scan times, going inside, ect.","NA","Student"
"When I was changing layout of plant the supervisor asked me to take ideas and suggestions from the shop floor employees and see if it is flexible for them.","STF","Student"
"When I was mentally and physically ready in the interviewer, I felt like the leader, I was in control of the interview to get more information I needed to succeed in this intern.
","NA","Student"
"When I was working on collaborative code with a partner, my mentor made sure that each of us were doing things that we were best suited to do.","IDK","Student"
"When it came to this part of the project, the other interns really turned toward us and let us take charge.","STC","Student"
"When it comes to management, she exhibits strong leadership skills that will serve her well in life. 
","NA","Mentor"
"When leading a group it is helpful to project one's voice and show some confidence.","NA","Mentor"
"When one of her decisions did not meet our criteria, I advised her to maybe look at some other options so we could share a common goal and achieve it realistically. 
","TC","Student"
"When our deadline was drawing near I had to push everyone to get their part of the job done so the business plan would be whole.
","TC","Student"
"When she comes back to the Clemson Abroad office for a full-time internship during the fall 2019 semester, I would love to see her rise to that next level of initiative.","NA","Mentor"
"When she got back, we finalized the report with her feedback and communicated the results to the directors previously mentioned. 
","NA","Student"
"When she returns in the spring I would like to see her step up and become the lead intern in our department.","NA","Mentor"
"When someone was struggling with a solution, I would aim to gather opinions, and therefore a solution.
","NA","Student"
"When the Senior Scholars came to the lab I took the leadership role and tried to guide them on the best ways to do things rather than simply just telling them how it is.","TF","Student"
"When the team members do not meet the deadlines , I send them friendly reminders to complete their tasks.
","TC","Student"
"When this clinician left and took another job, there was a vacancy of who would be my new mentor.","NA","Student"
"When we have any questions about the function of the building's plan, she will communicate with us in a timely manner, and we will discuss the work of the past week and the work we need to do next week in each weekly team meeting.
","TC","Student"
"When we presented to Modify, I was the group spokesperson who communicated with Modifly's CEO to share our ideas and recommendations for the company's Instagram.
","STC","Student"
"When we were brainstorming about the cycle time reduction for a particular supplier which intern reduces the part cost of the product reduces the supplier.","NA","Student"
"When working on the airplane project with my mentor I gained some leadership qualities.","STF","Student"
"Whenever I had the chance, I used to involve the people who had found the defects in the first place and then continue to produce my suggestions.","STF","Student"
"Whenever she is creating marketing material, she asks me to look at it and make adjustments to format, colors, fonts, arrangement, text, etc. 
","NA","Student"
"While all of this was going on, our supervisor was working on finding a short term solution to ease the tension while other full-time staff work on finding a more long-term solution.","STC","Student"
"While at TripAdvisor, he felt that he was not in a position to lead,, and so he relied on others to lead.","NA","Mentor"
"While designing the UPIC Magazine I had to meet with a group every week and present the design and ask for suggestions and ideas on how to improve it. 
","NA","Student"
"While doing this, he was able to keep a level head with himself as well as with his coworkers and schedule tasks proficiently without any hiccups. 
","TC","Student"
"While each team member brought unique skills to the presentations, it was their ability to combine these skills in a cohesive, well run pitch that led to so much success. 
","IDK","Student"
"While facilitating Aspire sessions we ask the students questions throughout the material to encourage dialogue and participation from students.","STF","Student"
"While he did a great job, it was apparent that, as with us all, further development in this area is necessary.","NA","Mentor"
"While I am certain we all have considerable room for improvement in many areas, I'm honestly unable to presently identify which of these would be the greatest opportunity for advance in his case.","NA","Mentor"
"While I have been attending these meetings, It became clear to me that beef production techniques vary among every producer.","NA","Student"
"While I have tasks for her to do when she comes in, Natalie doesn't take the lead on assignments or initiate new projects.
","NA","Mentor"
"While is a leader in our social media plan, he doesn't have the opportunity to lead people or large projects.
","NA","Mentor"
"While organizing WISE Choice Day, my supervisor collaborated with multiple staff members in the department to complete the itinerary, arrange activities, and brainstorm ideas.","NA","Student"
"While out in the forest, there were many arguments about how we should conduct the cruise, but we all stepped back from our own opinions and came up with a plan everyone agreed on. 
","STF","Student"
"While she handled herself pretty well, she will likely further develop her leadership skills as she has more opportunities to practice leading.
","NA","Mentor"
"While she has been my social media & marketing intern for 3 rotations, she still lacks some initiative to get projects started and push other marketing interns to do the same.","STC","Mentor"
"While sometimes he lacks attention to detail, he is quick to assume responsibility for his mistakes and strives to be a better employee and person every day.","STF","Mentor"
"While the departments are different, they have one thing in common: representing campus recreation in a positive, uplifting light.","NA","Student"
"While the direction of research is mostly originated from me, I listened to everybody's suggestions and input very carefully.","STF","Student"
"While the representative were here, we showed them around all of the projects that the organization has completed and shared facts and figures about each of them.","STC","Student"
"While Unnati showed already a great way of doing so I would like to encourage her to further improve it his area since I believe it to be the key factor for success.
","NA","Mentor"
